sujet,compatible,acc,rt
17,c,1.0,408.0
17,c,1.0,388.0
17,i,1.0,162.0
17,c,1.0,442.0
17,c,1.0,400.0
17,c,1.0,405.0
17,c,1.0,357.0
17,c,1.0,355.0
17,i,1.0,585.0
17,c,0.0,460.0
17,c,1.0,471.0
17,c,1.0,366.0
17,c,1.0,456.0
17,c,1.0,414.0
17,c,1.0,354.0
17,c,1.0,523.0
17,i,1.0,421.0
17,c,1.0,1096.0
17,i,1.0,615.0
17,c,1.0,457.0
17,c,1.0,420.0
17,c,1.0,391.0
17,c,1.0,407.0
17,c,1.0,373.0
17,c,1.0,343.0
17,c,1.0,352.0
17,c,1.0,506.0
17,c,1.0,359.0
17,c,1.0,527.0
17,c,1.0,585.0
17,c,1.0,352.0
17,c,1.0,361.0
17,i,0.0,353.0
17,i,1.0,572.0
17,i,1.0,413.0
17,c,1.0,504.0
17,c,1.0,334.0
17,c,1.0,370.0
17,c,1.0,380.0
17,c,1.0,318.0
17,i,1.0,589.0
17,c,1.0,359.0
17,c,1.0,379.0
17,i,1.0,659.0
17,c,1.0,415.0
17,c,1.0,349.0
17,c,1.0,656.0
17,c,1.0,400.0
17,c,1.0,366.0
17,c,1.0,315.0
17,c,1.0,323.0
17,i,1.0,316.0
17,c,1.0,769.0
17,c,1.0,436.0
17,i,1.0,389.0
17,c,1.0,397.0
17,c,1.0,412.0
17,c,1.0,357.0
17,i,1.0,421.0
17,i,1.0,600.0
17,i,1.0,409.0
17,c,1.0,418.0
17,i,1.0,473.0
17,c,1.0,355.0
17,c,1.0,600.0
17,c,1.0,408.0
17,c,1.0,390.0
17,i,1.0,644.0
17,c,1.0,341.0
17,i,1.0,421.0
17,i,1.0,400.0
17,c,1.0,502.0
18,c,1.0,337.0
18,c,1.0,288.0
18,c,1.0,323.0
18,c,1.0,289.0
18,i,1.0,429.0
18,c,1.0,314.0
18,c,1.0,323.0
18,i,0.0,366.0
18,c,1.0,438.0
18,c,1.0,320.0
18,c,1.0,284.0
18,c,1.0,337.0
18,i,1.0,479.0
18,c,1.0,297.0
18,c,1.0,362.0
18,i,1.0,374.0
18,c,1.0,356.0
18,c,1.0,320.0
18,i,1.0,340.0
18,c,1.0,397.0
18,c,1.0,304.0
18,c,1.0,306.0
18,i,1.0,440.0
18,c,1.0,291.0
18,c,1.0,309.0
18,c,1.0,403.0
18,c,1.0,330.0
18,c,1.0,331.0
18,i,1.0,362.0
18,c,1.0,524.0
18,c,1.0,296.0
18,c,1.0,342.0
18,c,1.0,321.0
18,i,1.0,414.0
18,c,1.0,419.0
18,c,1.0,367.0
18,i,0.0,380.0
18,c,1.0,395.0
18,c,1.0,305.0
18,i,1.0,459.0
18,i,0.0,358.0
18,i,0.0,329.0
18,c,1.0,447.0
18,c,1.0,349.0
18,c,1.0,301.0
18,c,1.0,297.0
18,i,0.0,343.0
18,c,1.0,429.0
18,c,1.0,369.0
18,i,1.0,552.0
18,c,1.0,515.0
18,i,1.0,450.0
18,c,1.0,368.0
18,i,1.0,525.0
18,c,1.0,381.0
18,c,1.0,328.0
18,c,1.0,296.0
18,c,1.0,364.0
18,c,1.0,312.0
18,c,1.0,290.0
18,c,1.0,335.0
18,c,1.0,335.0
18,i,1.0,442.0
18,c,1.0,357.0
18,c,1.0,354.0
18,c,1.0,374.0
18,i,0.0,340.0
18,c,1.0,354.0
18,c,1.0,338.0
18,c,1.0,280.0
18,c,1.0,374.0
18,i,1.0,604.0
18,c,1.0,300.0
18,c,1.0,321.0
18,i,1.0,414.0
18,c,1.0,293.0
18,i,0.0,311.0
18,c,1.0,322.0
18,c,1.0,372.0
18,c,1.0,295.0
18,c,1.0,288.0
18,c,1.0,324.0
18,i,1.0,621.0
18,c,1.0,444.0
18,c,1.0,281.0
18,c,1.0,309.0
18,c,1.0,334.0
18,i,1.0,325.0
18,c,1.0,357.0
18,c,1.0,306.0
18,i,1.0,400.0
18,c,1.0,289.0
18,i,1.0,311.0
18,i,1.0,439.0
18,c,1.0,277.0
18,c,1.0,339.0
18,i,0.0,298.0
18,c,1.0,316.0
18,i,1.0,401.0
18,c,1.0,466.0
18,c,1.0,352.0
18,c,1.0,359.0
18,c,1.0,359.0
18,i,1.0,359.0
18,c,1.0,364.0
18,c,1.0,320.0
18,c,1.0,340.0
18,c,1.0,425.0
18,c,1.0,347.0
18,c,1.0,286.0
18,c,1.0,290.0
18,c,1.0,308.0
18,c,1.0,279.0
18,c,1.0,300.0
18,c,1.0,308.0
18,c,1.0,246.0
18,c,1.0,311.0
18,c,1.0,347.0
18,i,0.0,279.0
18,c,1.0,368.0
18,c,1.0,366.0
18,c,1.0,329.0
18,c,1.0,425.0
18,c,1.0,300.0
18,i,0.0,303.0
18,c,1.0,521.0
18,c,1.0,423.0
18,i,1.0,402.0
18,c,1.0,311.0
18,c,1.0,323.0
18,c,1.0,265.0
18,c,1.0,273.0
18,c,1.0,458.0
18,c,1.0,416.0
18,i,0.0,342.0
18,c,1.0,430.0
18,c,1.0,324.0
18,c,1.0,342.0
18,c,1.0,311.0
18,c,1.0,405.0
18,c,1.0,304.0
18,c,1.0,527.0
18,c,1.0,359.0
18,c,1.0,343.0
18,c,1.0,327.0
18,c,1.0,323.0
18,c,1.0,330.0
18,c,1.0,297.0
18,c,1.0,330.0
18,c,1.0,349.0
18,c,1.0,310.0
18,c,1.0,299.0
18,c,1.0,327.0
18,i,1.0,401.0
18,i,1.0,371.0
18,c,1.0,284.0
18,c,1.0,422.0
18,i,0.0,312.0
18,i,1.0,422.0
18,c,1.0,313.0
18,c,1.0,504.0
18,c,1.0,313.0
18,i,1.0,583.0
18,c,1.0,479.0
18,i,1.0,437.0
18,c,1.0,372.0
18,c,1.0,307.0
18,i,0.0,351.0
18,c,1.0,413.0
18,c,1.0,369.0
18,c,1.0,327.0
18,i,1.0,520.0
18,i,1.0,341.0
18,c,1.0,396.0
18,i,0.0,325.0
18,c,1.0,406.0
18,i,1.0,516.0
18,c,1.0,344.0
18,c,1.0,333.0
18,c,1.0,307.0
18,c,1.0,347.0
18,c,1.0,336.0
18,c,1.0,306.0
18,c,1.0,365.0
18,c,1.0,317.0
18,i,0.0,288.0
18,c,1.0,344.0
18,i,1.0,469.0
18,i,1.0,447.0
18,c,1.0,426.0
18,c,1.0,296.0
18,c,1.0,299.0
18,c,1.0,327.0
18,i,1.0,494.0
18,c,1.0,698.0
18,c,1.0,292.0
18,i,1.0,563.0
18,c,1.0,302.0
18,c,1.0,323.0
18,i,1.0,464.0
18,c,1.0,368.0
18,i,1.0,403.0
18,i,1.0,420.0
18,c,1.0,359.0
18,c,1.0,338.0
18,i,0.0,365.0
18,c,1.0,394.0
18,c,1.0,319.0
18,c,1.0,320.0
18,c,1.0,336.0
18,c,1.0,355.0
18,c,1.0,303.0
18,c,1.0,332.0
18,c,1.0,313.0
18,c,1.0,356.0
18,i,0.0,288.0
18,c,1.0,291.0
18,c,1.0,281.0
18,c,1.0,405.0
18,c,1.0,325.0
18,i,1.0,428.0
18,i,1.0,399.0
18,c,1.0,342.0
18,c,1.0,312.0
18,c,1.0,313.0
18,i,0.0,329.0
18,c,1.0,530.0
18,c,1.0,350.0
18,i,1.0,386.0
18,c,1.0,393.0
18,c,1.0,287.0
18,c,1.0,344.0
18,c,1.0,375.0
18,c,1.0,269.0
18,i,0.0,322.0
18,c,1.0,365.0
18,c,1.0,336.0
18,c,1.0,327.0
18,c,1.0,277.0
18,i,1.0,426.0
19,c,1.0,339.0
19,c,1.0,374.0
19,c,1.0,357.0
19,c,1.0,349.0
19,i,0.0,326.0
19,c,1.0,350.0
19,i,1.0,397.0
19,c,1.0,365.0
19,i,1.0,383.0
19,c,1.0,478.0
19,c,1.0,354.0
19,c,1.0,343.0
19,c,1.0,375.0
19,c,1.0,338.0
19,c,1.0,355.0
19,i,1.0,361.0
19,i,1.0,337.0
19,c,1.0,436.0
19,c,1.0,302.0
19,i,1.0,401.0
19,i,1.0,329.0
19,c,1.0,358.0
19,c,1.0,379.0
19,i,0.0,355.0
19,i,1.0,411.0
19,c,1.0,421.0
19,i,0.0,393.0
19,c,1.0,610.0
19,c,1.0,534.0
19,c,1.0,494.0
19,c,1.0,613.0
19,c,1.0,365.0
19,c,1.0,406.0
19,c,1.0,389.0
19,c,1.0,352.0
19,c,1.0,411.0
19,c,1.0,358.0
19,c,1.0,426.0
19,c,1.0,426.0
19,c,1.0,370.0
19,i,1.0,540.0
19,c,1.0,469.0
19,i,1.0,584.0
19,c,1.0,435.0
19,c,1.0,402.0
19,c,1.0,402.0
19,c,1.0,386.0
19,i,1.0,376.0
19,i,1.0,503.0
19,c,0.0,370.0
19,c,1.0,405.0
19,c,1.0,453.0
19,c,1.0,548.0
19,c,1.0,354.0
19,c,1.0,450.0
19,c,1.0,363.0
19,c,1.0,482.0
19,i,1.0,487.0
19,c,1.0,373.0
19,c,1.0,462.0
19,c,1.0,359.0
19,c,1.0,374.0
19,c,1.0,390.0
19,i,1.0,396.0
19,c,1.0,508.0
19,i,1.0,404.0
19,c,1.0,357.0
19,c,1.0,605.0
19,c,1.0,320.0
19,c,1.0,386.0
19,c,1.0,376.0
19,i,1.0,413.0
19,i,1.0,412.0
19,c,1.0,404.0
19,c,1.0,399.0
19,c,1.0,364.0
19,i,1.0,456.0
19,c,1.0,343.0
19,c,1.0,346.0
19,c,1.0,313.0
19,c,1.0,362.0
19,c,1.0,416.0
19,i,1.0,444.0
19,c,1.0,369.0
19,i,1.0,479.0
19,i,1.0,362.0
19,c,1.0,549.0
19,c,1.0,358.0
19,i,1.0,441.0
19,c,1.0,317.0
19,i,1.0,312.0
19,c,1.0,589.0
19,c,1.0,370.0
19,c,1.0,410.0
19,c,1.0,519.0
19,i,0.0,314.0
19,c,1.0,401.0
19,c,1.0,447.0
19,c,1.0,402.0
19,i,1.0,411.0
19,c,1.0,406.0
19,i,1.0,449.0
19,c,1.0,552.0
19,c,1.0,330.0
19,c,1.0,337.0
19,c,1.0,435.0
19,c,1.0,361.0
19,i,1.0,389.0
19,c,1.0,375.0
19,c,1.0,408.0
19,c,1.0,382.0
19,c,1.0,355.0
19,c,1.0,372.0
19,c,1.0,349.0
19,i,1.0,508.0
19,c,0.0,333.0
19,c,1.0,560.0
19,c,1.0,383.0
19,c,1.0,388.0
19,c,1.0,592.0
19,c,1.0,347.0
19,c,1.0,343.0
19,c,1.0,401.0
19,c,1.0,361.0
19,i,1.0,483.0
19,i,1.0,369.0
19,c,1.0,356.0
19,c,1.0,363.0
19,c,1.0,413.0
19,c,1.0,377.0
19,i,0.0,346.0
19,c,1.0,323.0
19,c,1.0,363.0
19,c,1.0,373.0
19,i,1.0,442.0
19,c,1.0,385.0
19,c,1.0,353.0
19,c,1.0,437.0
19,c,1.0,328.0
19,c,1.0,448.0
19,c,1.0,364.0
19,c,1.0,363.0
19,c,1.0,420.0
19,i,1.0,448.0
19,i,1.0,406.0
19,c,1.0,446.0
19,c,1.0,407.0
19,c,1.0,351.0
19,c,1.0,416.0
19,c,1.0,309.0
19,i,1.0,441.0
19,i,1.0,401.0
19,c,1.0,421.0
19,i,0.0,361.0
19,c,1.0,549.0
19,c,1.0,425.0
19,c,1.0,474.0
19,c,1.0,492.0
19,i,1.0,429.0
19,c,1.0,463.0
19,c,1.0,513.0
19,c,1.0,398.0
19,c,1.0,399.0
19,c,1.0,472.0
19,i,1.0,492.0
19,i,1.0,444.0
19,c,1.0,430.0
19,c,1.0,613.0
19,i,1.0,420.0
19,c,1.0,353.0
19,c,1.0,382.0
19,c,1.0,365.0
19,i,1.0,391.0
19,c,1.0,351.0
19,c,1.0,522.0
19,c,1.0,409.0
19,c,1.0,363.0
19,c,1.0,403.0
19,c,1.0,368.0
19,i,1.0,466.0
19,c,1.0,413.0
19,c,1.0,374.0
19,i,1.0,413.0
19,c,1.0,619.0
19,i,1.0,328.0
19,c,1.0,317.0
19,c,1.0,319.0
19,c,1.0,422.0
19,c,1.0,355.0
19,c,1.0,336.0
19,c,1.0,347.0
19,c,1.0,346.0
19,c,1.0,392.0
19,c,1.0,331.0
19,c,1.0,325.0
19,c,1.0,334.0
19,c,1.0,334.0
19,i,1.0,411.0
19,c,0.0,307.0
19,c,1.0,415.0
19,c,1.0,336.0
19,c,1.0,539.0
19,i,0.0,372.0
19,i,1.0,453.0
19,c,1.0,543.0
19,c,1.0,306.0
19,c,1.0,391.0
19,i,1.0,384.0
19,i,1.0,330.0
19,c,1.0,378.0
19,c,1.0,335.0
19,c,1.0,399.0
19,c,1.0,388.0
19,c,1.0,276.0
19,c,1.0,278.0
19,c,1.0,322.0
19,c,1.0,360.0
19,c,1.0,421.0
19,i,1.0,518.0
19,i,1.0,342.0
19,c,1.0,329.0
19,c,1.0,366.0
19,c,1.0,375.0
19,i,1.0,494.0
19,i,0.0,368.0
19,i,1.0,391.0
19,c,0.0,384.0
19,c,1.0,533.0
19,c,1.0,349.0
19,c,1.0,356.0
19,c,1.0,379.0
19,c,1.0,570.0
19,c,1.0,344.0
19,i,1.0,412.0
19,c,1.0,368.0
19,i,1.0,410.0
19,c,1.0,375.0
19,c,1.0,379.0
19,i,1.0,358.0
19,c,1.0,457.0
20,c,1.0,399.0
20,c,1.0,360.0
20,c,1.0,362.0
20,c,1.0,396.0
20,c,1.0,508.0
20,i,0.0,395.0
20,c,1.0,468.0
20,c,1.0,379.0
20,c,1.0,326.0
20,i,1.0,386.0
20,i,1.0,337.0
20,c,1.0,515.0
20,i,1.0,567.0
20,i,1.0,666.0
20,c,1.0,377.0
20,c,1.0,537.0
20,i,1.0,522.0
20,c,1.0,505.0
20,i,1.0,546.0
20,c,1.0,381.0
20,c,1.0,360.0
20,i,1.0,520.0
20,c,1.0,442.0
20,i,1.0,591.0
20,c,1.0,390.0
20,c,1.0,361.0
20,c,1.0,478.0
20,c,1.0,542.0
20,c,1.0,332.0
20,i,0.0,371.0
20,i,1.0,424.0
20,c,1.0,472.0
20,c,1.0,625.0
20,c,1.0,360.0
20,c,1.0,538.0
20,c,1.0,563.0
20,i,1.0,450.0
20,c,1.0,449.0
20,c,1.0,614.0
20,c,1.0,567.0
20,c,1.0,584.0
20,c,1.0,523.0
20,c,1.0,936.0
20,c,1.0,331.0
20,c,1.0,426.0
20,c,1.0,443.0
20,c,1.0,453.0
20,c,1.0,431.0
20,c,1.0,553.0
20,c,1.0,470.0
20,i,1.0,521.0
20,c,1.0,327.0
20,c,1.0,389.0
20,c,1.0,407.0
20,c,1.0,476.0
20,i,0.0,776.0
20,c,1.0,744.0
20,i,1.0,330.0
20,c,1.0,322.0
20,c,1.0,480.0
20,i,1.0,462.0
20,i,1.0,421.0
20,c,1.0,407.0
20,c,1.0,441.0
20,c,1.0,556.0
20,c,1.0,502.0
20,c,1.0,373.0
20,i,1.0,414.0
20,i,0.0,318.0
20,c,1.0,713.0
20,c,1.0,453.0
20,c,1.0,536.0
20,c,1.0,447.0
20,c,1.0,391.0
20,c,1.0,444.0
20,c,1.0,413.0
20,c,1.0,400.0
20,c,1.0,84.0
20,i,1.0,399.0
20,c,1.0,387.0
20,i,1.0,608.0
20,c,1.0,457.0
20,c,1.0,378.0
20,c,1.0,397.0
20,i,1.0,924.0
20,c,1.0,295.0
20,i,1.0,441.0
20,i,1.0,334.0
20,c,1.0,463.0
20,c,1.0,354.0
20,c,1.0,486.0
20,c,1.0,514.0
20,c,1.0,391.0
20,c,1.0,375.0
20,i,0.0,399.0
20,c,1.0,739.0
20,i,1.0,621.0
20,c,1.0,365.0
20,c,1.0,340.0
20,c,1.0,508.0
20,i,1.0,1156.0
20,c,1.0,345.0
20,i,1.0,370.0
20,c,1.0,533.0
20,c,1.0,382.0
20,c,1.0,626.0
20,c,1.0,402.0
20,c,1.0,543.0
20,c,1.0,326.0
20,c,1.0,425.0
20,i,1.0,534.0
20,c,1.0,712.0
20,c,1.0,471.0
20,c,1.0,494.0
20,c,1.0,397.0
20,c,1.0,480.0
20,c,1.0,410.0
20,c,1.0,321.0
20,c,1.0,434.0
20,i,0.0,399.0
20,c,1.0,360.0
20,c,1.0,419.0
20,c,1.0,370.0
20,c,1.0,399.0
20,i,1.0,507.0
20,i,1.0,432.0
20,c,1.0,513.0
20,i,1.0,632.0
20,c,1.0,567.0
20,c,1.0,425.0
20,c,1.0,378.0
20,i,1.0,319.0
20,c,1.0,439.0
20,c,1.0,1015.0
20,c,1.0,319.0
20,c,1.0,361.0
20,i,0.0,431.0
20,i,1.0,924.0
20,i,1.0,591.0
20,c,1.0,637.0
20,c,1.0,378.0
20,c,1.0,622.0
20,c,1.0,477.0
20,c,1.0,387.0
20,c,1.0,450.0
20,c,1.0,360.0
20,c,1.0,499.0
20,c,1.0,485.0
20,i,1.0,477.0
20,c,1.0,344.0
20,c,1.0,450.0
20,c,1.0,450.0
20,c,1.0,350.0
20,c,1.0,345.0
20,i,1.0,443.0
20,c,1.0,373.0
20,c,1.0,453.0
20,c,1.0,491.0
20,c,1.0,527.0
20,c,1.0,381.0
20,c,1.0,432.0
20,c,1.0,354.0
20,c,1.0,418.0
20,c,1.0,363.0
20,i,1.0,644.0
20,c,1.0,340.0
20,c,1.0,478.0
20,c,1.0,359.0
20,c,1.0,694.0
20,c,1.0,368.0
20,c,1.0,511.0
20,c,1.0,454.0
20,i,1.0,701.0
20,c,1.0,376.0
20,c,1.0,329.0
20,c,1.0,605.0
20,c,1.0,454.0
20,c,1.0,387.0
20,c,1.0,327.0
20,c,1.0,432.0
20,c,1.0,418.0
20,i,1.0,456.0
20,i,1.0,402.0
20,c,1.0,460.0
20,i,1.0,336.0
20,c,1.0,344.0
20,c,1.0,496.0
20,c,1.0,489.0
20,c,1.0,396.0
20,c,1.0,453.0
20,c,1.0,430.0
20,c,1.0,383.0
20,c,1.0,346.0
20,c,1.0,432.0
20,c,1.0,402.0
20,c,1.0,436.0
20,i,0.0,561.0
20,i,1.0,594.0
20,c,1.0,517.0
20,i,1.0,531.0
20,c,1.0,314.0
20,c,1.0,395.0
20,i,1.0,359.0
20,c,1.0,280.0
20,c,1.0,337.0
20,i,1.0,298.0
20,i,1.0,309.0
20,i,1.0,447.0
20,c,1.0,364.0
20,c,1.0,319.0
20,c,1.0,312.0
20,i,1.0,440.0
20,c,1.0,379.0
20,c,1.0,433.0
20,c,1.0,398.0
20,i,1.0,567.0
20,c,1.0,450.0
20,i,0.0,451.0
20,i,0.0,453.0
20,c,1.0,549.0
20,i,1.0,484.0
20,c,1.0,666.0
20,c,1.0,544.0
20,i,1.0,319.0
20,i,1.0,439.0
20,i,1.0,500.0
20,c,1.0,428.0
20,c,1.0,497.0
20,c,1.0,454.0
20,c,1.0,420.0
20,c,1.0,376.0
20,c,1.0,418.0
20,c,1.0,375.0
20,c,1.0,472.0
20,i,1.0,519.0
20,c,1.0,345.0
20,c,1.0,384.0
20,c,1.0,271.0
20,c,1.0,335.0
20,c,1.0,401.0
21,c,1.0,349.0
21,c,1.0,377.0
21,c,1.0,364.0
21,c,1.0,387.0
21,i,0.0,359.0
21,c,1.0,362.0
21,c,1.0,340.0
21,c,1.0,322.0
21,c,1.0,393.0
21,c,1.0,348.0
21,c,1.0,364.0
21,i,1.0,518.0
21,c,1.0,586.0
21,i,1.0,377.0
21,c,1.0,486.0
21,c,1.0,337.0
21,c,1.0,359.0
21,c,1.0,404.0
21,c,1.0,356.0
21,c,1.0,350.0
21,c,1.0,470.0
21,i,1.0,467.0
21,c,0.0,310.0
21,c,1.0,486.0
21,c,1.0,428.0
21,c,1.0,377.0
21,i,1.0,595.0
21,c,1.0,474.0
21,c,1.0,320.0
21,c,1.0,450.0
21,c,1.0,465.0
21,c,1.0,427.0
21,c,1.0,366.0
21,c,1.0,343.0
21,i,1.0,444.0
21,i,1.0,346.0
21,c,1.0,484.0
21,c,1.0,475.0
21,c,1.0,373.0
21,c,1.0,273.0
21,c,1.0,276.0
21,c,1.0,273.0
21,c,1.0,455.0
21,c,1.0,356.0
21,c,1.0,418.0
21,c,1.0,448.0
21,c,1.0,344.0
21,c,1.0,457.0
21,i,0.0,360.0
21,i,1.0,378.0
21,c,1.0,340.0
21,c,1.0,329.0
21,i,0.0,462.0
21,i,1.0,389.0
21,i,1.0,498.0
21,c,0.0,558.0
21,c,1.0,380.0
21,c,1.0,359.0
21,c,1.0,383.0
21,i,0.0,357.0
21,c,1.0,332.0
21,i,1.0,438.0
21,c,1.0,521.0
21,c,1.0,374.0
21,i,1.0,426.0
21,c,1.0,393.0
21,i,1.0,378.0
21,c,1.0,335.0
21,c,1.0,431.0
21,c,1.0,390.0
21,c,1.0,423.0
21,c,1.0,385.0
21,i,1.0,526.0
21,c,0.0,476.0
21,i,1.0,394.0
21,c,1.0,383.0
21,c,0.0,440.0
21,c,1.0,364.0
21,i,1.0,435.0
21,c,1.0,354.0
21,c,1.0,385.0
21,c,1.0,390.0
21,i,1.0,393.0
21,c,1.0,461.0
21,c,1.0,378.0
21,c,1.0,349.0
21,c,1.0,324.0
21,i,1.0,449.0
21,i,1.0,401.0
21,c,0.0,467.0
21,i,1.0,500.0
21,c,1.0,375.0
21,c,1.0,423.0
21,c,1.0,377.0
21,i,1.0,345.0
21,c,1.0,503.0
21,c,1.0,353.0
21,c,1.0,435.0
21,c,1.0,380.0
21,c,1.0,448.0
21,i,0.0,620.0
21,c,1.0,444.0
21,c,1.0,474.0
21,c,1.0,553.0
21,c,1.0,443.0
21,c,1.0,398.0
21,c,1.0,465.0
21,i,1.0,607.0
21,c,1.0,536.0
21,i,1.0,429.0
21,c,1.0,508.0
21,i,1.0,518.0
21,c,1.0,368.0
21,i,1.0,376.0
21,c,1.0,424.0
21,c,1.0,454.0
21,i,1.0,468.0
21,c,1.0,390.0
21,c,1.0,487.0
21,c,1.0,554.0
21,c,1.0,331.0
21,c,1.0,379.0
21,c,1.0,341.0
21,c,1.0,460.0
21,i,1.0,443.0
21,i,1.0,425.0
21,i,1.0,457.0
21,i,1.0,396.0
21,i,0.0,362.0
21,c,1.0,422.0
21,i,1.0,357.0
21,c,1.0,425.0
21,c,1.0,444.0
21,i,1.0,335.0
21,c,1.0,328.0
21,c,1.0,297.0
21,i,1.0,542.0
21,c,1.0,595.0
21,c,1.0,406.0
21,i,1.0,862.0
21,i,1.0,309.0
21,c,1.0,468.0
21,c,1.0,977.0
21,i,0.0,334.0
21,c,1.0,358.0
21,c,1.0,486.0
21,c,1.0,386.0
21,c,1.0,457.0
21,c,1.0,284.0
21,i,1.0,511.0
21,i,1.0,420.0
21,i,1.0,460.0
21,c,1.0,464.0
21,c,1.0,632.0
21,c,1.0,395.0
21,c,1.0,352.0
21,c,1.0,432.0
21,c,1.0,266.0
21,c,1.0,922.0
21,c,1.0,426.0
21,c,1.0,349.0
21,c,1.0,393.0
21,c,1.0,437.0
21,c,1.0,357.0
21,c,1.0,396.0
21,c,1.0,403.0
21,i,1.0,566.0
21,c,1.0,591.0
21,c,1.0,508.0
21,c,1.0,661.0
21,c,1.0,473.0
21,c,1.0,303.0
21,c,1.0,386.0
21,c,1.0,326.0
21,c,1.0,304.0
21,c,1.0,403.0
21,i,1.0,453.0
21,c,1.0,498.0
21,c,1.0,332.0
21,c,1.0,343.0
21,c,1.0,381.0
21,c,1.0,422.0
21,c,1.0,367.0
21,i,0.0,408.0
21,c,1.0,333.0
21,c,1.0,465.0
21,c,1.0,1056.0
21,c,1.0,401.0
21,c,1.0,345.0
21,c,1.0,349.0
21,c,1.0,379.0
21,c,1.0,314.0
21,c,1.0,457.0
21,c,1.0,407.0
21,c,1.0,376.0
21,i,1.0,419.0
21,i,1.0,304.0
21,c,1.0,381.0
21,c,1.0,348.0
21,c,1.0,316.0
21,c,1.0,457.0
21,c,1.0,400.0
21,c,1.0,556.0
21,c,1.0,366.0
21,i,0.0,294.0
21,c,1.0,380.0
21,c,1.0,381.0
21,c,1.0,396.0
21,i,0.0,377.0
21,c,1.0,351.0
21,c,1.0,347.0
21,i,0.0,471.0
21,c,0.0,674.0
21,c,1.0,340.0
21,c,1.0,535.0
21,c,1.0,384.0
21,i,1.0,518.0
21,c,1.0,622.0
21,i,1.0,495.0
21,c,1.0,464.0
21,c,1.0,531.0
21,c,1.0,488.0
21,c,1.0,496.0
21,c,1.0,372.0
21,c,1.0,402.0
21,i,1.0,518.0
21,i,1.0,501.0
21,i,1.0,330.0
21,c,1.0,317.0
21,c,1.0,440.0
21,c,1.0,449.0
21,i,0.0,597.0
21,c,1.0,306.0
21,i,1.0,601.0
21,c,1.0,532.0
21,i,1.0,814.0
21,c,1.0,404.0
21,c,1.0,373.0
21,c,1.0,399.0
21,c,1.0,448.0
22,c,1.0,494.0
22,c,1.0,500.0
22,c,1.0,333.0
22,c,1.0,349.0
22,i,0.0,512.0
22,c,1.0,349.0
22,c,1.0,318.0
22,i,0.0,375.0
22,c,1.0,548.0
22,c,1.0,274.0
22,c,1.0,325.0
22,i,1.0,320.0
22,c,1.0,395.0
22,c,1.0,291.0
22,c,1.0,272.0
22,c,1.0,320.0
22,c,1.0,341.0
22,c,1.0,443.0
22,c,1.0,342.0
22,c,1.0,385.0
22,c,1.0,350.0
22,c,1.0,386.0
22,i,1.0,598.0
22,c,1.0,362.0
22,i,1.0,345.0
22,i,1.0,324.0
22,c,1.0,331.0
22,c,1.0,340.0
22,c,1.0,366.0
22,c,1.0,385.0
22,i,1.0,534.0
22,i,1.0,342.0
22,c,1.0,385.0
22,c,1.0,340.0
22,i,1.0,467.0
22,c,1.0,426.0
22,c,1.0,389.0
22,i,0.0,312.0
22,c,1.0,363.0
22,c,1.0,331.0
22,c,1.0,498.0
22,c,1.0,329.0
22,c,1.0,312.0
22,c,1.0,352.0
22,c,1.0,318.0
22,c,1.0,350.0
22,c,1.0,332.0
22,c,1.0,331.0
22,i,1.0,499.0
22,c,1.0,827.0
22,c,1.0,349.0
22,c,1.0,342.0
22,c,1.0,338.0
22,c,1.0,356.0
22,c,1.0,344.0
22,c,1.0,325.0
22,c,1.0,323.0
22,c,1.0,314.0
22,c,1.0,277.0
22,c,1.0,316.0
22,c,1.0,376.0
22,i,1.0,340.0
22,c,1.0,389.0
22,i,1.0,352.0
22,c,1.0,293.0
22,i,1.0,295.0
22,c,1.0,294.0
22,c,1.0,362.0
22,i,1.0,507.0
22,i,1.0,341.0
22,c,1.0,287.0
22,c,1.0,294.0
22,c,1.0,407.0
22,c,1.0,378.0
22,i,1.0,549.0
22,i,1.0,359.0
22,i,1.0,317.0
22,c,1.0,384.0
22,i,0.0,311.0
22,c,1.0,404.0
22,i,1.0,362.0
22,i,1.0,443.0
22,c,1.0,298.0
22,c,1.0,325.0
22,c,1.0,307.0
22,c,1.0,257.0
22,c,1.0,324.0
22,i,0.0,240.0
22,c,1.0,251.0
22,c,1.0,347.0
22,c,1.0,420.0
22,c,1.0,327.0
22,c,1.0,306.0
22,c,1.0,320.0
22,c,1.0,226.0
22,i,0.0,375.0
22,i,1.0,444.0
22,c,0.0,485.0
22,c,1.0,479.0
22,c,1.0,258.0
22,c,1.0,418.0
22,i,0.0,337.0
22,c,1.0,342.0
22,c,1.0,302.0
22,c,1.0,373.0
22,c,1.0,308.0
22,c,1.0,320.0
22,i,0.0,283.0
22,c,1.0,642.0
22,i,1.0,425.0
22,c,1.0,410.0
22,c,1.0,465.0
22,c,1.0,298.0
22,c,1.0,335.0
22,c,1.0,841.0
22,i,1.0,552.0
22,c,1.0,309.0
22,i,1.0,387.0
22,c,0.0,402.0
22,c,1.0,1294.0
22,c,1.0,630.0
22,c,1.0,318.0
22,c,1.0,406.0
22,c,1.0,287.0
22,i,0.0,332.0
22,c,1.0,357.0
22,c,1.0,338.0
22,c,1.0,372.0
22,i,1.0,520.0
22,c,1.0,409.0
22,c,1.0,304.0
22,c,1.0,362.0
22,c,1.0,490.0
